"manners","polite","respect","discip","obedience","behaved","orderly","loyal","white","black","latino","race","fem","college","relig_AthNoneDK","south","inc_40plus","age","religiosity","relig_cath","relig_prot","relig_evang","rr_sc","inc","inc_missing","educ_3cat","auth4","auth8","pid3","ideo3","immig_sc","gay_sc","cjs_pun_sc","ft_trump_sc","ft_rep_sc","ft_dem_sc","ResponseId"
1,0,0,0,1,0,0,1,0,1,0,"black",1,0,1,1,0,0.180555555555556,0.25,0,0,0,0.333333333333333,0.222222222222222,0,1,0.5,0.375,-1,-1,0.166666666666667,0.291666666666667,0.166666666666667,0,0,1,"R_1PdGi8YTR37aIOF"
1,1,1,0,1,0,0,1,0,1,0,"black",1,0,0,1,0,0.444444444444444,1,0,0,0,0.416666666666667,0.111111111111111,0,1,0.75,0.625,-1,-1,0.0833333333333333,0.166666666666667,0.416666666666667,0.03,0.01,0.93,"R_UiEweeKy5eZWu5P"
1,0,1,0,1,1,0,0,0,1,0,"black",1,0,1,0,0,0.180555555555556,0.25,0,0,0,0.0833333333333333,0.0555555555555556,0,0,1,0.5,0,0,0,0.25,0.291666666666667,0.48,0,0.74,"R_2wyjMABbyAIxQSD"
1,1,0,1,1,1,1,0,0,1,0,"black",1,0,1,1,1,0.138888888888889,0.25,0,0,0,0.25,0.444444444444444,0,1,0.75,0.75,-1,0,0.416666666666667,0.583333333333333,1,0,0,0.6,"R_1eXKVdwwY4nrsMr"
1,1,1,1,1,1,0,1,1,0,0,"white",1,0,0,0,NA,0.319444444444444,0.75,0,0,1,0.833333333333333,0,1,1,1,0.875,1,1,1,1,0.291666666666667,1,1,0.02,"R_3kLJzPtXMqZBvyv"
1,1,1,1,1,1,1,1,0,1,0,"black",1,0,0,1,0,0.0277777777777778,0.5,0,0,0,0.166666666666667,0.222222222222222,0,1,1,1,-1,0,0,0,0.416666666666667,0.03,0.03,0.73,"R_2w5h1SrdsKJu0CR"
1,1,1,1,1,1,1,0,0,1,0,"black",1,0,0,1,0,0.166666666666667,0.5,0,0,0,0.166666666666667,0,0,0,1,0.875,1,1,0.25,0.25,0.708333333333333,0.28,0.09,0.5,"R_2B4ZQBOlERTnTgN"
1,1,1,1,1,0,1,1,1,0,0,"white",1,0,0,0,0,0.5,0,0,1,0,0.416666666666667,0.333333333333333,0,1,0.75,0.875,0,1,0.166666666666667,0.5,0,0.5,1,0.51,"R_XTX45bo6MNmHMUF"
1,1,1,1,1,1,1,0,1,0,0,"white",1,0,1,1,0,0.291666666666667,0,0,0,0,0.583333333333333,0.222222222222222,0,0,1,0.875,1,1,0.916666666666667,0.416666666666667,0.583333333333333,1,1,0.2,"R_T6Q6UWQ0uoF7ANr"
1,1,1,1,1,0,0,1,1,0,0,"white",1,0,0,0,0,0.375,0.25,0,0,0,0.416666666666667,0.111111111111111,0,1,0.75,0.75,1,1,0.833333333333333,0.625,0.583333333333333,1,1,0.02,"R_1mmbeAM5vMJmLUr"
1,1,1,0,1,1,0,1,0,1,0,"black",1,0,0,0,0,0,0.75,0,0,1,0.25,0.166666666666667,0,0,1,0.75,-1,0,0.333333333333333,0,0.583333333333333,0,0,0.43,"R_3EM4T7PkX6aMCsu"
1,1,1,1,1,1,1,0,1,0,0,"white",1,0,0,1,1,0.722222222222222,1,0,0,1,0.5,0.555555555555556,0,0,1,0.875,1,1,1,1,0.583333333333333,1,0.88,0.14,"R_PZN6ZDsZOjEIUjD"
0,0,0,0,0,0,0,0,1,0,0,"white",1,0,1,0,0,0.0694444444444444,0.25,0,0,0,0.5,0.388888888888889,0,1,0,0,1,1,0.583333333333333,0,0.416666666666667,0.61,0.57,0.67,"R_3Ea6JxG1SYaj2QQ"
1,1,1,1,0,0,0,0,1,0,0,"white",1,0,1,0,1,0.458333333333333,0,0,0,0,1,0.555555555555556,0,1,0.5,0.5,0,0,1,0.416666666666667,1,0.52,0.76,0.52,"R_278nQMwCx1rYIJg"
0,1,0,1,1,0,0,0,0,1,0,"black",1,0,0,1,0,0.5,0.75,0,0,0,0.416666666666667,0,0,0,0.25,0.375,-1,1,0.416666666666667,0.416666666666667,0.416666666666667,0.52,0.5,0.52,"R_3peStyeP37URTGs"
1,1,1,1,0,1,0,0,1,0,0,"white",1,0,1,0,0,0.319444444444444,0.75,0,0,0,0.5,0.0555555555555556,0,1,0.75,0.625,0,0,0.333333333333333,0.416666666666667,0.416666666666667,0.55,0.57,0.56,"R_3rJ6efWoPtvB8t4"
1,1,1,0,1,0,0,0,1,0,0,"white",1,0,0,0,0,0.388888888888889,0.75,0,1,0,0.916666666666667,0.222222222222222,0,1,0.75,0.5,1,1,0.666666666666667,1,0,0.89,0.83,0.04,"R_SB0pmtrZfGRVHBT"
0,0,0,0,0,0,0,1,1,0,0,"white",1,1,1,1,0,0.597222222222222,0,0,0,0,1,0.388888888888889,0,2,0,0.125,-1,0,0.583333333333333,0,1,0.05,0.02,0.83,"R_7ZJAXUPK9nakTcZ"
1,0,0,1,1,1,1,1,1,0,0,"white",1,0,0,0,0,0.486111111111111,0.75,0,1,0,0.5,0.166666666666667,0,0,0.75,0.75,0,0,0.416666666666667,0.416666666666667,0.708333333333333,0.62,0.67,0.49,"R_1NaJcZMvFSCPXWN"
1,1,0,1,0,1,0,0,0,1,0,"black",1,0,1,0,0,0.0833333333333333,0,0,0,0,0.0833333333333333,0.0555555555555556,0,1,0.5,0.5,-1,-1,0.583333333333333,0,1,0.02,0.02,1,"R_OBVF5pHXOTxQIFP"
1,1,1,0,1,1,0,1,1,0,0,"white",1,0,0,0,1,0.0833333333333333,1,0,0,0,0.5,0.777777777777778,0,0,1,0.75,1,1,0.5,0.5,0.583333333333333,0.8,0.23,0.08,"R_39PC7iSj15s5SAp"
1,1,1,1,1,1,1,0,1,0,0,"white",1,0,0,0,0,0.708333333333333,0,0,1,0,0.583333333333333,0.388888888888889,0,0,1,0.875,1,0,0.666666666666667,1,0.583333333333333,0.73,0.72,0.6,"R_2v5IpmQG2RSsWvT"
1,0,0,0,1,1,1,0,0,1,0,"black",1,0,0,0,0,0.0555555555555556,0.25,0,0,1,0.416666666666667,0,0,1,0.75,0.5,-1,0,0,0,0,0.02,0.02,1,"R_5bRJuOBxnHLg2t3"
1,1,1,1,1,1,1,1,1,0,0,"white",1,0,1,1,0,0.569444444444444,0,0,0,0,0.833333333333333,0.333333333333333,0,0,1,1,NA,0,0.75,0.25,1,0.05,0.01,0.01,"R_2D7BIVp03hDDXY8"
1,1,1,0,1,0,1,0,1,0,0,"white",1,0,1,1,0,0.402777777777778,0,0,0,0,0.5,0.333333333333333,0,1,0.75,0.625,-1,0,0.25,0.416666666666667,0.875,0.25,0.35,0.5,"R_1IpfYhmlCoETQ1P"
1,1,1,1,0,0,1,0,1,0,0,"white",1,0,1,0,1,0.638888888888889,0,0,0,0,0.583333333333333,0.444444444444444,0,0,0.5,0.625,0,0,0.25,0.541666666666667,0.75,0.01,0.01,0.01,"R_1hYKCXT0FWNRbFb"
0,0,0,1,0,1,0,0,1,0,0,"white",1,0,0,0,0,0.277777777777778,0.5,0,0,0,0.75,0.166666666666667,0,0,0.25,0.25,1,1,0.916666666666667,0.166666666666667,1,0.63,0.53,0.02,"R_24BkZYMNjMztdNB"
0,0,0,0,0,0,0,0,0,1,0,"black",1,0,1,1,0,0,0.75,0,0,0,0.0833333333333333,0.333333333333333,0,0,0,0,NA,-1,0.166666666666667,0,0.416666666666667,0.09,0.12,0.76,"R_1CjXkbDDDh32zqP"
0,0,0,0,0,0,0,0,1,0,0,"white",1,0,1,0,0,0,0,0,0,0,0.333333333333333,0.222222222222222,0,0,0,0,-1,-1,0.166666666666667,0,0.416666666666667,0.6,0.01,0.95,"R_3pcmJIdsxEFSLuz"
1,1,1,0,1,0,0,0,1,0,0,"white",1,0,0,1,0,0.347222222222222,0.25,0,0,0,0.166666666666667,0.388888888888889,0,0,0.75,0.5,NA,0,0,0.166666666666667,0.583333333333333,0.52,0.03,0.44,"R_1P7fIbZLEsaQD0H"
1,1,1,1,1,1,0,0,1,0,0,"white",1,0,0,0,0,0.583333333333333,0.25,0,1,0,0.5,0.0555555555555556,0,0,1,0.75,1,1,0.75,0.333333333333333,0.583333333333333,1,1,0.25,"R_3D1SAWeVXB3oTQX"
1,1,1,1,1,0,0,1,1,0,0,"white",1,0,0,0,0,0.0138888888888889,0.75,0,0,0,0.5,0.388888888888889,0,0,0.75,0.75,-1,0,0.25,0.166666666666667,1,0.24,0.02,0.61,"R_43iIajxLejNyQsF"
1,0,1,1,1,0,0,0,1,0,0,"white",1,0,1,1,1,0.0972222222222222,0,0,0,0,0.583333333333333,0.555555555555556,0,0,0.75,0.5,1,0,1,0.25,0.666666666666667,1,1,0.03,"R_31oQeurlvprvVNc"
1,1,1,0,0,0,0,0,1,0,0,"white",1,0,0,0,0,0.388888888888889,0.5,0,0,0,0.5,0.111111111111111,0,1,0.5,0.375,1,1,0.333333333333333,0.541666666666667,1,1,0.65,0.11,"R_3JmybV3tvTkcVQs"
0,0,0,0,0,0,1,1,1,0,0,"white",1,0,0,0,1,0.430555555555556,0,0,0,0,0.0833333333333333,0.777777777777778,0,1,0,0.25,-1,-1,0.25,0,0.583333333333333,0.04,0.37,0.4,"R_cCFZdiOgHHm322R"
1,1,1,0,0,1,1,0,1,0,0,"white",1,0,1,1,1,0.125,0,0,0,0,0.416666666666667,0.444444444444444,0,0,0.75,0.625,1,1,0.916666666666667,0,1,1,1,0,"R_2q7R70gBFJBEuVn"
1,0,0,1,1,1,1,1,0,1,0,"black",1,1,0,0,1,0.333333333333333,1,1,0,0,0.333333333333333,0.722222222222222,0,2,0.75,0.75,-1,1,0.833333333333333,0.166666666666667,1,0.34,0.06,0.8,"R_1i3upXjkKUX21l1"
0,0,0,0,0,0,0,0,1,0,0,"white",1,0,0,0,0,0.5,0.25,0,0,0,0.416666666666667,0.277777777777778,0,1,0,0,0,0,0.416666666666667,0,0.291666666666667,0.5,0.39,0.5,"R_RgcfdNsDv5zPR5v"
0,0,0,0,0,0,0,0,1,0,0,"white",1,0,1,0,0,0.680555555555556,0,0,0,0,0.5,0.333333333333333,0,1,0,0,-1,-1,0.166666666666667,0,0.708333333333333,0.05,0,0.9,"R_2OSUaPGIYcGlbkG"
1,1,0,0,1,1,0,0,0,1,0,"black",1,0,1,0,0,0.0972222222222222,0,0,0,0,0.25,0.388888888888889,0,1,0.75,0.5,0,0,0,0.25,0.416666666666667,0,0,0,"R_brPVQmTuuGfGJjP"
0,1,1,1,1,1,0,1,0,1,0,"black",1,0,1,1,1,0.625,0.25,0,0,0,0.666666666666667,0.5,0,1,0.75,0.75,1,0,0.25,0.416666666666667,0.416666666666667,0.77,0.03,0.16,"R_bpHsblyizaC1NQJ"
0,1,1,1,0,0,0,0,1,0,0,"white",1,0,0,0,1,0.736111111111111,0.5,1,0,0,0.5,0.722222222222222,0,1,0.25,0.375,-1,0,0,0.5,0.583333333333333,0.05,0.05,1,"R_QnbRYxOmwTymSgp"
0,1,1,1,0,0,0,1,1,0,0,"white",1,0,0,0,0,0.0833333333333333,1,0,0,1,0.666666666666667,0.388888888888889,0,1,0.25,0.5,-1,-1,0.416666666666667,0,0.541666666666667,0.5,0,0.5,"R_1Ld3gygHsUjV0FP"
1,0,1,0,1,0,0,0,1,0,0,"white",1,0,1,1,0,0.0694444444444444,0,0,0,0,0.5,0.333333333333333,0,1,0.75,0.375,0,0,0.5,0.416666666666667,0.875,0.16,0.52,0.09,"R_9ocUY7H0N88iYCd"
1,1,1,0,1,1,0,1,1,0,0,"white",1,0,0,0,1,0.0972222222222222,0.25,0,0,1,0.916666666666667,0.5,0,0,1,0.75,1,0,0.5,0.125,0.583333333333333,0.75,0.19,0.5,"R_e2smwBJCQBgmA4F"
1,1,0,0,0,0,0,0,1,0,0,"white",1,0,1,0,NA,0.111111111111111,0,0,0,0,0.5,0,1,0,0.25,0.25,0,0,0.416666666666667,0,0.583333333333333,0.01,0.01,0.02,"R_p5esOHnemS8V2N3"
1,0,0,0,1,1,0,0,1,0,0,"white",1,0,1,1,NA,0,0,0,0,0,0.833333333333333,0,1,0,0.75,0.375,0,0,0.5,0,1,0.27,0.5,0.28,"R_1LjHZF0ipck0mck"
1,1,1,0,1,1,1,1,1,0,0,"white",1,0,0,0,0,0.0416666666666667,0.75,0,0,1,0.416666666666667,0,0,1,1,0.875,-1,0,0.75,0.416666666666667,1,0.17,0.75,0.8,"R_3h3L0p2bzDi6eOI"
0,1,1,1,0,0,0,1,1,0,0,"white",1,0,0,0,0,0.416666666666667,0.75,0,0,1,1,0.166666666666667,0,0,0.25,0.5,1,0,1,0.416666666666667,0.833333333333333,0.58,1,0.58,"R_1q1IM0gtKe25ftb"
1,1,1,0,1,1,0,1,0,1,0,"black",1,0,1,1,0,0.0277777777777778,0,0,0,0,0.5,0.166666666666667,0,0,1,0.75,0,-1,0,0.125,0.5,0,0,0,"R_1f8C7x7Mg09D8oA"
1,1,1,1,1,1,1,1,1,0,0,"white",1,0,0,0,1,0.638888888888889,0.75,0,1,0,0.666666666666667,0.5,0,1,1,1,-1,1,0.5,1,0.666666666666667,0.09,0.02,0.75,"R_2A0xhi3iQKjaun9"
1,0,1,1,1,0,0,0,1,0,0,"white",1,0,0,1,0,0.0555555555555556,0.75,1,0,0,0.5,0.166666666666667,0,0,0.75,0.5,1,0,0.166666666666667,0.5,0.583333333333333,0.71,0.23,0.42,"R_ZyLMorblGtmmynT"
1,0,1,1,0,1,0,1,1,0,0,"white",1,0,0,0,1,0.5,0.5,0,0,1,1,0.722222222222222,0,0,0.75,0.625,0,0,0.833333333333333,0,1,0.05,0.61,0.01,"R_1IRAiEgWit37hCc"
1,1,1,1,1,1,0,1,1,0,0,"white",1,0,0,1,0,0.0972222222222222,0.75,0,0,1,0.583333333333333,0.333333333333333,0,1,1,0.875,1,0,0.583333333333333,0.291666666666667,0.833333333333333,0.28,0.14,0.24,"R_2dRwl8phyGNCjVK"
1,1,1,1,1,1,0,1,1,0,0,"white",1,0,0,0,1,0.444444444444444,0.75,0,1,0,0.583333333333333,0.722222222222222,0,1,1,0.875,-1,0,1,0,1,1,1,0.16,"R_bEBI1GOG6QkFYit"
1,1,1,1,0,1,0,1,1,0,0,"white",1,0,1,0,0,0.263888888888889,0,0,0,0,0.5,0,0,0,0.75,0.75,0,0,0.416666666666667,0.75,0.416666666666667,0,0,0,"R_1f267v506xm6bG0"
0,1,1,0,0,1,0,1,1,0,0,"white",1,0,0,0,1,0.138888888888889,0.75,1,0,0,0.916666666666667,0.5,0,1,0.5,0.5,1,1,1,0.541666666666667,0.875,0.82,0.86,0.14,"R_2wKKOHzxwr5PFAE"
0,1,1,0,0,0,0,0,1,0,0,"white",1,0,0,0,1,0.388888888888889,1,0,0,0,0.666666666666667,0.666666666666667,0,1,0.25,0.25,1,1,0.583333333333333,0.583333333333333,0.875,0.82,0.59,0.11,"R_3fU9qPKyW4zrp77"
1,1,1,1,1,1,0,0,1,0,0,"white",1,0,0,0,NA,0.513888888888889,0.25,1,0,0,0.416666666666667,0,1,0,1,0.75,-1,0,0.833333333333333,0.75,0.875,0,0.02,0.38,"R_23gzkdusDDwdise"
0,1,1,1,1,0,0,1,1,0,0,"white",1,0,0,0,0,0.222222222222222,1,0,0,1,0.583333333333333,0.222222222222222,0,1,0.5,0.625,1,1,0.833333333333333,0.5,0.583333333333333,0.75,0.5,0.51,"R_2s6eYPslce1lgJm"
1,1,1,0,0,0,0,0,1,0,0,"white",1,0,1,0,1,0.152777777777778,0,0,0,0,0.916666666666667,0.555555555555556,0,1,0.5,0.375,0,0,0.5,0.125,0.708333333333333,0.5,0.5,0.5,"R_u4vZ6hQ3c7aPzxL"
1,1,1,1,0,1,0,0,1,0,0,"white",1,0,0,1,1,0.361111111111111,0.25,0,0,1,0.833333333333333,0.444444444444444,0,0,0.75,0.625,-1,1,0.416666666666667,0.75,0.75,0.3,0.04,0.9,"R_UmCBnsq2iBJZ4v7"
1,1,1,1,1,1,0,0,1,0,0,"white",1,0,0,0,0,0.611111111111111,0.75,0,1,0,0.583333333333333,0.388888888888889,0,1,1,0.75,1,1,0.333333333333333,0.291666666666667,0,0.9,0.05,0.8,"R_3MQ20mtQ6TStWHb"
1,1,1,1,1,0,0,0,0,1,0,"black",1,0,1,0,0,0.138888888888889,0.25,0,0,0,0.416666666666667,0.166666666666667,0,0,0.75,0.625,NA,0,0.25,0.25,1,0.06,0.03,1,"R_290mF4DcSO7ddU6"
0,1,0,0,1,0,1,0,1,0,0,"white",1,0,1,0,0,0.0555555555555556,0,0,0,0,0.166666666666667,0.222222222222222,0,0,0.25,0.375,0,0,0.0833333333333333,0,0.708333333333333,0.5,0.02,0.53,"R_1je4n5wclfRAhBT"
0,0,0,0,0,0,0,0,1,0,0,"white",1,0,0,1,0,0.138888888888889,0,0,0,0,0.0833333333333333,0.388888888888889,0,1,0,0,-1,-1,0,0,0.583333333333333,0.1,0,0.95,"R_AvWFbb6NuNcnjBT"
1,1,1,1,1,0,0,0,1,0,0,"white",1,0,1,0,0,0.0416666666666667,0.75,0,0,0,0.5,0.0555555555555556,0,1,0.75,0.625,-1,1,0,0.25,0.583333333333333,0.03,0,1,"R_2QRppgcmETmnhoc"
0,0,0,0,0,0,0,0,1,0,0,"white",1,0,0,0,NA,0,0,0,0,0,0.333333333333333,0,1,0,0,0,1,0,0.0833333333333333,0,0,0.5,0.2,0.5,"R_D1uGhHAPDJNwGJz"
0,1,0,0,0,0,0,0,1,0,0,"white",1,0,1,0,0,0.0972222222222222,0,0,0,0,0,0.277777777777778,0,1,0,0.125,-1,-1,0,0,0.75,0.29,0,0.67,"R_3PGeQFq1qiiWtip"
1,1,1,0,0,0,0,0,1,0,0,"white",1,0,1,0,0,0.0694444444444444,0,0,0,0,0.5,0,0,1,0.5,0.375,NA,0,0.5,0,0,0,0.03,0.01,"R_1MZggPJqUAb7ohE"
1,1,0,0,0,0,1,0,1,0,0,"white",1,0,0,1,0,0.902777777777778,0.25,0,1,0,0.416666666666667,0.277777777777778,0,1,0.25,0.375,-1,0,0.333333333333333,0.708333333333333,0,0.23,0.01,0.92,"R_2f1VWEgzMzaRcZZ"
0,0,0,0,1,0,0,0,1,0,0,"white",1,0,1,0,1,0.319444444444444,0,0,0,0,1,0.777777777777778,0,1,0.25,0.125,-1,1,0.25,0.5,0.75,0.01,0.01,0.2,"R_3kCi7a47tlc3QDN"
1,1,1,1,0,0,0,0,1,0,0,"white",1,0,0,0,0,0.402777777777778,0,1,0,0,0.75,0.388888888888889,0,1,0.5,0.5,-1,0,0.5,0.125,0.875,0.03,0.01,0.89,"R_3nSg53M45yKliYy"
1,0,0,0,0,1,1,0,0,1,0,"black",1,0,1,0,0,0.638888888888889,0,0,0,0,0.5,0,0,0,0.5,0.375,-1,0,0.5,0.25,0.583333333333333,0.01,0,0.15,"R_1OqLx3pk4WNwqS8"
1,1,1,1,1,0,1,1,1,0,0,"white",1,0,0,1,1,0.694444444444444,1,0,1,0,1,0.5,0,0,0.75,0.875,1,1,1,1,1,1,1,0,"R_2TobnpTrECMLQHA"
0,1,1,0,1,0,0,1,1,0,0,"white",1,0,0,1,1,0.263888888888889,0,0,1,0,1,0.777777777777778,0,1,0.5,0.5,0,1,1,0.875,1,0.6,0.21,0.01,"R_3Jz079gGvbc53mB"
1,0,1,1,1,0,0,1,1,0,0,"white",1,0,0,1,0,0.611111111111111,0.25,1,0,0,0.833333333333333,0.111111111111111,0,1,0.75,0.625,1,-1,0.916666666666667,0.708333333333333,0.708333333333333,1,1,0.21,"R_wZZgaDIWg5SckzT"
0,0,0,0,0,0,0,1,1,0,0,"white",1,0,0,0,1,0.388888888888889,0.25,0,1,0,0.25,0.777777777777778,0,1,0,0.125,1,0,0.333333333333333,0.416666666666667,0.708333333333333,0.65,0.49,0.34,"R_UhkU02SvyJ6QsfL"
1,0,0,0,1,1,1,0,0,1,0,"black",1,0,0,1,0,0.0833333333333333,0.25,0,0,0,0.25,0,0,1,0.75,0.5,-1,0,0,0,1,0.11,0.15,0.91,"R_2zhySs3Zd9bLgLb"
1,1,0,0,0,0,0,0,1,0,0,"white",1,0,0,1,1,0.0833333333333333,0.25,1,0,0,0.166666666666667,0.611111111111111,0,0,0.25,0.25,1,0,0.416666666666667,0,0.583333333333333,0.75,0.5,0.75,"R_ePbr6oEfFHxXydr"
1,1,1,1,1,1,1,0,0,1,0,"black",1,1,0,1,1,0.416666666666667,0,0,0,0,0.166666666666667,0.777777777777778,0,2,1,0.875,-1,0,0.333333333333333,0.458333333333333,0.416666666666667,0.03,0.02,1,"R_vVpPyCO1n4OjueZ"
1,1,1,0,0,0,0,0,1,0,0,"white",1,0,0,0,1,0.208333333333333,1,1,0,0,0.333333333333333,0.555555555555556,0,1,0.5,0.375,0,0,0.5,0.75,1,0.13,1,0.95,"R_ReukcZQUAaxXwkh"
1,1,1,1,0,0,1,1,1,0,0,"white",1,0,0,1,1,0.25,0.25,0,1,0,0.666666666666667,0.722222222222222,0,0,0.5,0.75,1,1,0.916666666666667,0.166666666666667,0.416666666666667,0.93,0.92,0.06,"R_2Qh5F4gVgtbV8gV"
1,1,1,1,0,0,0,0,1,0,0,"white",1,0,1,0,NA,0.208333333333333,0.25,0,0,0,0.333333333333333,0,1,0,0.5,0.5,0,0,0,0.25,0.583333333333333,0.1,0.01,0.09,"R_vieLzfSw63Yd97j"
1,1,1,1,1,1,0,0,0,1,0,"black",1,0,0,1,1,0.680555555555556,0.75,0,1,0,0,0.722222222222222,0,1,1,0.75,-1,-1,0.0833333333333333,0.541666666666667,1,0.01,0.03,1,"R_3erdk3cBBpLswLs"
1,1,1,0,1,0,0,1,1,0,0,"white",1,0,0,1,NA,0.0277777777777778,0.25,0,0,0,0.5,0,1,1,0.75,0.625,1,1,0.666666666666667,1,0.875,1,0.67,0.01,"R_pRxXNStcdMFrHvX"
0,0,0,0,0,0,0,0,1,0,0,"white",1,0,1,0,0,0.472222222222222,0,0,0,0,0,0.277777777777778,0,1,0,0,-1,0,0,0,0.291666666666667,0,0,0.7,"R_1ezLz5rUVB4YJOF"
1,1,0,1,1,0,0,1,1,0,0,"white",1,0,0,1,NA,0,0.25,0,0,0,0.833333333333333,0,1,1,0.5,0.625,1,1,0.75,0.75,1,0.8,1,0.2,"R_3fYT0FpJKMPS1Ta"
1,1,1,1,1,0,0,1,0,1,0,"black",1,0,0,0,1,0,0.5,0,0,1,0.416666666666667,0.444444444444444,0,1,0.75,0.75,1,1,0.833333333333333,0.541666666666667,1,1,1,0.02,"R_3sdlEmlhUZxrE2M"
1,1,1,1,1,1,1,1,1,0,0,"white",1,0,0,1,1,0.319444444444444,0.25,0,1,0,0.666666666666667,0.5,0,0,1,1,1,1,1,0.333333333333333,0.708333333333333,0.91,1,0.05,"R_3QJbLBJatbN78NX"
1,1,1,1,1,1,0,0,0,1,0,"black",1,0,1,1,0,0.236111111111111,0.5,0,0,0,0.416666666666667,0.277777777777778,0,1,1,0.75,0,0,0.416666666666667,0.5,0.75,0.1,0.03,0.14,"R_1I44fF9TweXpV9C"
1,1,0,0,0,0,0,0,1,0,0,"white",1,0,1,1,0,0.555555555555556,0,0,0,0,0.583333333333333,0.388888888888889,0,1,0.25,0.25,NA,0,0.416666666666667,0,0,0.5,0,0.49,"R_2P7HOie66sMXKq7"
1,1,1,1,1,1,0,0,0,1,0,"black",1,0,0,1,0,0.166666666666667,0,0,0,0,0.333333333333333,0.222222222222222,0,1,1,0.75,-1,0,0.5,0.583333333333333,0.416666666666667,0,0,0.03,"R_2v2mEl5J85Xrdf8"
1,1,1,0,0,0,0,1,1,0,0,"white",1,0,1,0,1,0.222222222222222,0,0,0,0,0.666666666666667,0.666666666666667,0,1,0.5,0.5,1,1,0.583333333333333,0.291666666666667,0.708333333333333,0.45,0.8,0.28,"R_8G3WLNThOSo3NNn"
1,1,1,1,1,1,0,1,0,1,0,"black",1,0,0,1,0,0.0833333333333333,0.75,0,0,1,0.333333333333333,0.277777777777778,0,1,1,0.875,-1,0,0.25,0.416666666666667,0.458333333333333,0.53,0.07,0.98,"R_PSbTLCllBa4jDvr"
0,1,0,1,0,0,0,0,1,0,0,"white",1,0,0,1,0,0.125,0.25,0,0,1,0.75,0.0555555555555556,0,1,0,0.25,1,1,0.916666666666667,0.75,0.833333333333333,1,1,0.85,"R_1FrgL5i4Lzfv9YL"
0,0,0,0,0,0,0,0,1,0,0,"white",1,0,0,1,0,0.0972222222222222,0.75,0,1,0,0.25,0.166666666666667,0,1,0,0,-1,-1,0.0833333333333333,0,0.291666666666667,0.25,0.02,0.65,"R_27Nd0C401sONSeq"
0,1,1,0,0,1,0,0,1,0,0,"white",1,0,0,0,1,0.0138888888888889,0,1,0,0,0.916666666666667,0.833333333333333,0,1,0.5,0.375,1,1,0.916666666666667,0.541666666666667,1,0.7,0.7,0.3,"R_sAVyveuA0HzcC5z"
0,1,1,0,1,0,1,0,1,0,0,"white",1,0,0,0,0,0.222222222222222,1,1,0,0,0.75,0,0,0,0.5,0.5,1,1,0.916666666666667,0.583333333333333,0.25,1,1,0,"R_3GqTbkNfZFhwlIj"
1,1,1,1,1,1,0,0,1,0,0,"white",1,0,0,0,1,0.680555555555556,0.5,0,1,0,0.666666666666667,0.722222222222222,0,1,1,0.75,1,1,0.833333333333333,0.875,0.708333333333333,0.99,1,0.27,"R_Z7F1rvmKakm3ojv"
1,1,1,1,1,1,1,0,1,0,0,"white",1,0,0,0,1,0.611111111111111,0.75,0,1,0,0.75,0.5,0,0,1,0.875,-1,0,0.75,0.125,1,0.8,0.9,0.5,"R_1IKKzW2jTByjeur"
0,1,1,0,1,0,0,0,1,0,0,"white",1,0,0,0,1,0.291666666666667,0,1,0,0,0.416666666666667,0.5,0,0,0.5,0.375,-1,-1,0.0833333333333333,0.166666666666667,0.583333333333333,0.01,0.01,0.8,"R_qEmsGaSkkF9CWxX"
0,0,1,0,1,0,1,1,1,0,0,"white",1,0,0,0,0,0.166666666666667,0.75,0,0,0,0.416666666666667,0.0555555555555556,0,0,0.5,0.5,1,1,0.833333333333333,0.416666666666667,1,0.62,0.61,0.64,"R_3oC70JGwBbs0TvI"
1,1,1,0,0,0,0,0,1,0,0,"white",1,0,1,1,0,0.583333333333333,0,0,0,0,0.833333333333333,0.222222222222222,0,0,0.5,0.375,-1,0,0.666666666666667,0.583333333333333,0.75,0.3,0.4,0.5,"R_2zSbIYm6VVHmrbd"
1,1,1,1,1,0,0,1,1,0,0,"white",1,0,0,1,1,0.305555555555556,1,0,0,1,0.583333333333333,0.833333333333333,0,1,0.75,0.75,1,1,0.583333333333333,1,0.416666666666667,0.8,0.86,0.4,"R_xzlIAO3bUIq6hvH"
0,0,1,1,0,1,0,0,1,0,0,"white",1,0,0,0,0,0.694444444444444,0.25,0,1,0,0.333333333333333,0.166666666666667,0,1,0.5,0.375,1,1,0.666666666666667,0.625,0.875,0.51,0.86,0.19,"R_AAtedizvQJ5cWI1"
1,1,1,1,0,0,0,1,1,0,0,"white",1,0,0,0,1,0.513888888888889,1,1,0,0,0.666666666666667,0.5,0,1,0.5,0.625,1,1,0.916666666666667,0.416666666666667,0.583333333333333,0.52,0.83,0,"R_1hXCxMp7V8n2VEZ"
1,1,1,0,1,1,0,0,0,1,0,"black",1,0,0,1,1,0.0138888888888889,0.25,0,0,0,0.25,0.5,0,1,1,0.625,-1,0,0.333333333333333,0.25,0.416666666666667,0,0,1,"R_10uyqjEoyUWj53m"
1,1,1,1,1,0,1,1,1,0,0,"white",1,0,1,0,0,0.236111111111111,0,0,0,0,0.5,0.222222222222222,0,1,0.75,0.875,-1,-1,0.0833333333333333,0.375,0.708333333333333,0.02,0.01,1,"R_3KusotZCQNqgXQy"
